TimeStamp,Flow_Count,Flow_Rate,Fluor_V,CHL,xMiss_V,Trans,RTP_Temp,TSG_Temp,TSG_Cond,Salinity
,Hz,mL/sec,mV,ug/L,mV,%,C,C,S/m,psu
2023-01-23 08:21:30.07, 12.7, 21.8, 69, 1.30, 2610, 55.5, 1.575, 3.005, 3.0500, 33.577
2023-01-23 08:22:00.07, 12.6, 21.7, 61, 1.09, 2409, 51.2, 1.577, 3.008, 3.0512, 33.589
2023-01-23 08:22:30.07, 12.6, 21.8, 69, 1.30, 2209, 47.0, 1.584, 3.007, 3.0511, 33.589
2023-01-23 08:23:00.07, 12.6, 21.7, 71, 1.35, 2471, 52.5, 1.575, 3.006, 3.0510, 33.588
2023-01-23 08:23:30.07, 12.6, 21.7, 59, 1.03, 2657, 56.5, 1.572, 3.006, 3.0509, 33.588
2023-01-23 08:24:00.07, 12.6, 21.7, 65, 1.19, 2505, 53.3, 1.572, 3.004, 3.0507, 33.587
2023-01-23 08:24:30.07, 12.6, 21.7, 57, 0.99, 2172, 46.2, 1.571, 3.002, 3.0505, 33.587
2023-01-23 08:25:00.07, 12.5, 21.6, 59, 1.04, 2221, 47.2, 1.566, 3.000, 3.0502, 33.586
2023-01-23 08:25:30.07, 12.6, 21.7, 63, 1.13, 2298, 48.9, 1.570, 2.997, 3.0500, 33.586
2023-01-23 08:26:00.07, 12.5, 21.6, 61, 1.08, 2484, 52.8, 1.582, 2.996, 3.0499, 33.585
2023-01-23 08:26:30.07, 12.7, 21.9, 62, 1.11, 2642, 56.2, 1.569, 2.994, 3.0495, 33.583
2023-01-23 08:27:00.07, 12.8, 22.0, 59, 1.04, 2258, 48.0, 1.571, 2.992, 3.0495, 33.585
2023-01-23 08:27:30.07, 12.7, 21.9, 68, 1.26, 2802, 59.6, 1.566, 2.990, 3.0493, 33.584
2023-01-23 08:28:00.07, 12.7, 21.9, 59, 1.04, 3005, 63.9, 1.566, 2.988, 3.0491, 33.584
2023-01-23 08:28:30.07, 12.7, 21.8, 73, 1.38, 2561, 54.5, 1.572, 2.987, 3.0490, 33.583
2023-01-23 08:29:00.07, 12.6, 21.8, 61, 1.09, 2233, 47.5, 1.565, 2.985, 3.0488, 33.583
2023-01-23 08:29:30.07, 12.6, 21.7, 61, 1.09, 2402, 51.1, 1.572, 2.985, 3.0487, 33.583
2023-01-23 08:30:00.07, 12.6, 21.8, 59, 1.04, 2520, 53.6, 1.589, 2.984, 3.0486, 33.582
2023-01-23 08:30:30.07, 12.7, 21.8, 61, 1.09, 2615, 55.6, 1.581, 2.983, 3.0485, 33.582
2023-01-23 08:31:00.07, 12.7, 21.8, 60, 1.06, 2273, 48.3, 1.573, 2.981, 3.0482, 33.581
2023-01-23 08:31:30.07, 12.5, 21.6, 61, 1.09, 2676, 56.9, 1.565, 2.981, 3.0482, 33.581
2023-01-23 08:32:00.07, 12.4, 21.4, 60, 1.06, 2445, 52.0, 1.564, 2.981, 3.0482, 33.581
2023-01-23 08:32:30.07, 12.5, 21.5, 61, 1.08, 2411, 51.3, 1.566, 2.980, 3.0481, 33.581
2023-01-23 08:33:00.07, 12.7, 21.8, 60, 1.06, 2486, 52.8, 1.573, 2.980, 3.0482, 33.581
2023-01-23 08:33:30.07, 12.7, 21.9, 65, 1.18, 2528, 53.8, 1.574, 2.980, 3.0482, 33.582
2023-01-23 08:34:00.07, 12.8, 22.0, 63, 1.13, 2279, 48.5, 1.573, 2.980, 3.0482, 33.582
2023-01-23 08:34:30.07, 12.7, 21.9, 61, 1.09, 2507, 53.3, 1.575, 2.981, 3.0484, 33.582
2023-01-23 08:35:00.07, 12.7, 21.9, 58, 1.01, 2459, 52.3, 1.578, 2.980, 3.0482, 33.582
2023-01-23 08:35:30.07, 12.7, 21.9, 59, 1.04, 2267, 48.2, 1.588, 2.968, 3.0472, 33.582
2023-01-23 08:36:00.07, 12.7, 21.9, 59, 1.04, 2353, 50.0, 1.582, 2.949, 3.0456, 33.583
2023-01-23 08:36:30.07, 12.8, 22.0, 65, 1.19, 2769, 58.9, 1.588, 2.935, 3.0445, 33.584
2023-01-23 08:37:00.07, 12.7, 21.9, 60, 1.06, 2395, 50.9, 1.582, 2.938, 3.0448, 33.584
2023-01-23 08:37:30.07, 12.7, 21.8, 67, 1.25, 2120, 45.0, 1.585, 2.951, 3.0459, 33.584
2023-01-23 08:38:00.07, 12.7, 21.8, 59, 1.03, 2634, 56.0, 1.586, 2.963, 3.0470, 33.584
2023-01-23 08:38:30.07, 12.6, 21.8, 59, 1.03, 2431, 51.7, 1.575, 2.973, 3.0478, 33.585
2023-01-23 08:39:00.07, 12.8, 22.0, 62, 1.11, 2402, 51.1, 1.574, 2.979, 3.0484, 33.584
2023-01-23 08:39:30.07, 12.8, 22.1, 65, 1.19, 2280, 48.5, 1.572, 2.983, 3.0487, 33.585
2023-01-23 08:40:00.07, 12.8, 22.1, 59, 1.03, 2406, 51.2, 1.576, 2.985, 3.0489, 33.585
2023-01-23 08:40:30.07, 12.8, 22.1, 68, 1.26, 2703, 57.5, 1.572, 2.986, 3.0490, 33.585
2023-01-23 08:41:00.07, 12.7, 21.9, 65, 1.19, 2103, 44.7, 1.575, 2.986, 3.0490, 33.585
2023-01-23 08:41:30.07, 12.8, 22.0, 61, 1.08, 2227, 47.3, 1.596, 2.987, 3.0490, 33.584
2023-01-23 08:42:00.07, 12.7, 21.9, 58, 1.01, 2425, 51.5, 1.574, 2.987, 3.0490, 33.584
2023-01-23 08:42:30.07, 12.7, 21.9, 59, 1.04, 2834, 60.3, 1.574, 2.986, 3.0489, 33.583
2023-01-23 08:43:00.07, 12.7, 21.8, 62, 1.11, 2254, 47.9, 1.570, 2.987, 3.0489, 33.583
2023-01-23 08:43:30.07, 12.7, 21.8, 57, 0.99, 2034, 43.2, 1.570, 2.987, 3.0489, 33.583
2023-01-23 08:44:00.07, 12.6, 21.8, 56, 0.97, 2089, 44.4, 1.570, 2.988, 3.0490, 33.583
2023-01-23 08:44:30.07, 12.6, 21.7, 62, 1.11, 2197, 46.7, 1.572, 2.987, 3.0489, 33.582
2023-01-23 08:45:00.07, 12.6, 21.7, 58, 1.02, 2690, 57.2, 1.572, 2.987, 3.0489, 33.583
2023-01-23 08:45:30.07, 12.6, 21.7, 59, 1.03, 2480, 52.7, 1.572, 2.986, 3.0487, 33.582
2023-01-23 08:46:00.07, 12.6, 21.8, 63, 1.13, 2132, 45.3, 1.572, 2.984, 3.0486, 33.582
2023-01-23 08:46:30.07, 12.8, 22.0, 59, 1.04, 2249, 47.8, 1.573, 2.985, 3.0486, 33.582
2023-01-23 08:47:00.07, 12.7, 21.9, 58, 1.01, 2168, 46.1, 1.572, 2.984, 3.0486, 33.582
2023-01-23 08:47:30.07, 12.7, 21.9, 58, 1.02, 2254, 47.9, 1.567, 2.983, 3.0485, 33.582
2023-01-23 08:48:00.07, 12.7, 21.8, 61, 1.08, 2568, 54.6, 1.580, 2.983, 3.0485, 33.582
2023-01-23 08:48:30.07, 12.6, 21.8, 71, 1.33, 2301, 48.9, 1.571, 2.984, 3.0485, 33.582
2023-01-23 08:49:00.07, 12.7, 21.9, 58, 1.01, 2351, 50.0, 1.574, 2.984, 3.0485, 33.582
2023-01-23 08:49:30.07, 12.6, 21.7, 61, 1.08, 2657, 56.5, 1.573, 2.984, 3.0485, 33.581
2023-01-23 08:50:00.07, 12.6, 21.7, 61, 1.08, 2581, 54.9, 1.572, 2.986, 3.0487, 33.581
2023-01-23 08:50:30.07, 12.6, 21.7, 59, 1.04, 2524, 53.7, 1.571, 2.988, 3.0489, 33.581
2023-01-23 08:51:00.07, 12.6, 21.8, 60, 1.06, 2640, 56.1, 1.581, 2.988, 3.0489, 33.582
2023-01-23 08:51:30.07, 12.6, 21.7, 58, 1.01, 2549, 54.2, 1.574, 2.986, 3.0487, 33.581
2023-01-23 08:52:00.07, 12.6, 21.7, 63, 1.14, 2335, 49.6, 1.570, 2.985, 3.0486, 33.582
2023-01-23 08:52:30.07, 12.7, 21.8, 69, 1.28, 2490, 52.9, 1.570, 2.985, 3.0486, 33.581
2023-01-23 08:53:00.07, 12.7, 21.9, 63, 1.13, 2485, 52.8, 1.570, 2.984, 3.0485, 33.581
2023-01-23 08:53:30.07, 12.7, 21.9, 60, 1.06, 2305, 49.0, 1.571, 2.983, 3.0484, 33.581
2023-01-23 08:54:00.07, 12.6, 21.8, 58, 1.01, 2421, 51.5, 1.570, 2.979, 3.0482, 33.582
2023-01-23 08:54:30.07, 12.7, 21.9, 59, 1.04, 2791, 59.4, 1.594, 2.978, 3.0480, 33.581
2023-01-23 08:55:00.07, 12.7, 21.9, 67, 1.25, 2598, 55.2, 1.581, 2.977, 3.0479, 33.581
2023-01-23 08:55:30.07, 12.7, 21.9, 62, 1.11, 2425, 51.6, 1.573, 2.976, 3.0477, 33.580
2023-01-23 08:56:00.07, 12.4, 21.3, 57, 0.99, 2464, 52.4, 1.569, 2.974, 3.0474, 33.577
2023-01-23 08:56:30.07, 12.3, 21.1, 58, 1.01, 2480, 52.7, 1.572, 2.973, 3.0473, 33.578
2023-01-23 08:57:00.07, 12.4, 21.3, 62, 1.11, 2354, 50.0, 1.571, 2.971, 3.0471, 33.577
2023-01-23 08:57:30.07, 12.3, 21.1, 73, 1.38, 2433, 51.7, 1.568, 2.970, 3.0470, 33.577
2023-01-23 08:58:00.07, 12.3, 21.1, 63, 1.13, 2334, 49.6, 1.568, 2.969, 3.0469, 33.577
2023-01-23 08:58:30.07, 12.4, 21.3, 57, 0.99, 2419, 51.4, 1.568, 2.968, 3.0467, 33.576
2023-01-23 08:59:00.07, 12.5, 21.5, 58, 1.01, 2322, 49.4, 1.571, 2.966, 3.0465, 33.576
2023-01-23 08:59:30.07, 12.5, 21.6, 63, 1.14, 2547, 54.2, 1.572, 2.955, 3.0455, 33.575
2023-01-23 09:00:00.07, 12.6, 21.8, 69, 1.30, 2136, 45.4, 1.572, 2.941, 3.0443, 33.575
2023-01-23 09:00:30.07, 12.6, 21.7, 69, 1.28, 2409, 51.2, 1.573, 2.940, 3.0443, 33.576
2023-01-23 09:01:00.07, 12.6, 21.8, 62, 1.11, 2467, 52.5, 1.573, 2.941, 3.0444, 33.576
2023-01-23 09:01:30.07, 12.7, 21.8, 63, 1.13, 2484, 52.8, 1.573, 2.928, 3.0433, 33.576
2023-01-23 09:02:00.07, 12.7, 21.8, 63, 1.13, 2218, 47.1, 1.573, 2.912, 3.0426, 33.585
2023-01-23 09:02:30.07, 12.6, 21.8, 58, 1.02, 2411, 51.3, 1.575, 2.905, 3.0421, 33.586
2023-01-23 09:03:00.07, 12.6, 21.7, 65, 1.18, 2248, 47.8, 1.573, 2.912, 3.0428, 33.586
2023-01-23 09:03:30.07, 12.6, 21.8, 61, 1.08, 2528, 53.8, 1.576, 2.925, 3.0439, 33.586
2023-01-23 09:04:00.07, 13.1, 22.6, 62, 1.11, 2588, 55.0, 1.575, 2.937, 3.0449, 33.585
2023-01-23 09:04:30.07, 12.8, 22.1, 59, 1.04, 2455, 52.2, 1.577, 2.946, 3.0457, 33.586
2023-01-23 09:05:00.07, 12.6, 21.7, 65, 1.19, 2279, 48.4, 1.578, 2.952, 3.0462, 33.586
2023-01-23 09:05:30.07, 12.6, 21.7, 65, 1.18, 2763, 58.8, 1.581, 2.957, 3.0466, 33.586
2023-01-23 09:06:00.07, 12.6, 21.7, 63, 1.14, 2329, 49.5, 1.584, 2.963, 3.0470, 33.585
2023-01-23 09:06:30.07, 12.3, 21.1, 61, 1.09, 2196, 46.7, 1.579, 2.967, 3.0474, 33.586
2023-01-23 09:07:00.07, 12.8, 22.0, 61, 1.09, 1793, 38.1, 1.583, 2.970, 3.0478, 33.586
2023-01-23 09:07:30.07, 12.7, 21.9, 65, 1.18, 2433, 51.7, 1.584, 2.973, 3.0481, 33.587
2023-01-23 09:08:00.07, 12.7, 21.9, 61, 1.08, 2148, 45.7, 1.589, 2.975, 3.0483, 33.588
2023-01-23 09:08:30.07, 12.7, 21.9, 69, 1.30, 2791, 59.3, 1.583, 2.977, 3.0486, 33.589
2023-01-23 09:09:00.07, 12.7, 21.9, 61, 1.09, 2460, 52.3, 1.588, 2.978, 3.0488, 33.591
2023-01-23 09:09:30.07, 12.7, 21.8, 63, 1.14, 2043, 43.4, 1.585, 2.979, 3.0489, 33.591
2023-01-23 09:10:00.07, 12.7, 21.8, 59, 1.04, 2364, 50.2, 1.588, 2.964, 3.0477, 33.592
2023-01-23 09:10:30.07, 12.7, 21.9, 59, 1.04, 2568, 54.6, 1.588, 2.936, 3.0455, 33.594
2023-01-23 09:11:00.07, 12.6, 21.8, 63, 1.14, 2724, 57.9, 1.589, 2.931, 3.0451, 33.595
2023-01-23 09:11:30.07, 12.6, 21.8, 60, 1.06, 2482, 52.8, 1.589, 2.941, 3.0461, 33.596
2023-01-23 09:12:00.07, 12.7, 21.9, 63, 1.14, 2297, 48.8, 1.590, 2.953, 3.0471, 33.596
2023-01-23 09:12:30.07, 12.8, 22.1, 67, 1.25, 2184, 46.4, 1.591, 2.961, 3.0479, 33.597
2023-01-23 09:13:00.07, 12.8, 22.1, 61, 1.09, 2530, 53.8, 1.587, 2.967, 3.0485, 33.598
2023-01-23 09:13:30.07, 12.8, 22.0, 63, 1.14, 2434, 51.7, 1.589, 2.971, 3.0488, 33.598
2023-01-23 09:14:00.07, 12.8, 22.0, 65, 1.18, 2462, 52.3, 1.587, 2.974, 3.0491, 33.598
2023-01-23 09:14:30.07, 12.8, 22.0, 65, 1.18, 1977, 42.0, 1.587, 2.975, 3.0492, 33.598
2023-01-23 09:15:00.07, 12.7, 21.9, 63, 1.13, 2275, 48.4, 1.586, 2.977, 3.0493, 33.598
2023-01-23 09:15:30.07, 12.7, 21.9, 66, 1.21, 2240, 47.6, 1.586, 2.978, 3.0494, 33.598
2023-01-23 09:16:00.07, 12.7, 21.9, 61, 1.09, 2351, 50.0, 1.585, 2.979, 3.0495, 33.599
2023-01-23 09:16:30.07, 12.7, 21.8, 56, 0.96, 2357, 50.1, 1.583, 2.980, 3.0496, 33.599
2023-01-23 09:17:00.07, 12.7, 21.9, 62, 1.11, 2652, 56.4, 1.583, 2.980, 3.0496, 33.598
2023-01-23 09:17:30.07, 12.7, 21.8, 67, 1.23, 2473, 52.6, 1.584, 2.980, 3.0496, 33.598
2023-01-23 09:18:00.07, 12.7, 21.8, 66, 1.21, 2833, 60.3, 1.583, 2.981, 3.0496, 33.598
2023-01-23 09:18:30.07, 12.8, 22.1, 58, 1.02, 2194, 46.6, 1.585, 2.980, 3.0495, 33.597
2023-01-23 09:19:00.07, 12.8, 22.1, 73, 1.38, 2628, 55.9, 1.587, 2.980, 3.0495, 33.596
2023-01-23 09:19:30.07, 12.7, 21.9, 61, 1.08, 2511, 53.4, 1.587, 2.980, 3.0493, 33.596
2023-01-23 09:20:00.07, 12.8, 22.0, 63, 1.13, 2081, 44.2, 1.589, 2.980, 3.0493, 33.595
2023-01-23 09:20:30.07, 12.7, 21.9, 60, 1.06, 2741, 58.3, 1.589, 2.981, 3.0493, 33.594
2023-01-23 09:21:00.07, 12.8, 22.1, 63, 1.14, 2252, 47.9, 1.589, 2.983, 3.0494, 33.593
2023-01-23 09:21:30.07, 12.7, 21.9, 63, 1.14, 2373, 50.4, 1.589, 2.984, 3.0495, 33.594
2023-01-23 09:22:00.07, 12.7, 21.9, 67, 1.25, 2437, 51.8, 1.590, 2.986, 3.0498, 33.594
2023-01-23 09:22:30.07, 12.7, 21.9, 61, 1.08, 2330, 49.5, 1.585, 2.989, 3.0500, 33.595
2023-01-23 09:23:00.07, 12.5, 21.6, 58, 1.02, 2705, 57.5, 1.584, 2.991, 3.0503, 33.596
2023-01-23 09:23:30.07, 12.5, 21.6, 59, 1.04, 2663, 56.6, 1.585, 2.991, 3.0503, 33.597
2023-01-23 09:24:00.07, 12.6, 21.7, 59, 1.03, 2498, 53.1, 1.589, 2.990, 3.0503, 33.597
2023-01-23 09:24:30.07, 12.6, 21.8, 67, 1.23, 2161, 45.9, 1.590, 2.991, 3.0504, 33.597
2023-01-23 09:25:00.07, 12.8, 22.1, 59, 1.03, 2594, 55.1, 1.591, 2.992, 3.0506, 33.598
2023-01-23 09:25:30.07, 12.7, 21.9, 58, 1.01, 2307, 49.0, 1.591, 2.992, 3.0506, 33.598
2023-01-23 09:26:00.07, 12.8, 22.0, 60, 1.06, 2343, 49.8, 1.591, 2.990, 3.0504, 33.598
2023-01-23 09:26:30.07, 12.8, 22.0, 66, 1.21, 2455, 52.2, 1.591, 2.979, 3.0494, 33.597
2023-01-23 09:27:00.07, 12.7, 21.9, 63, 1.14, 2798, 59.5, 1.590, 2.959, 3.0477, 33.598
2023-01-23 09:27:30.07, 12.8, 22.1, 65, 1.18, 2878, 61.2, 1.589, 2.939, 3.0461, 33.598
2023-01-23 09:28:00.07, 12.7, 21.9, 67, 1.25, 2747, 58.4, 1.591, 2.935, 3.0457, 33.598
2023-01-23 09:28:30.07, 12.7, 21.9, 61, 1.09, 3029, 64.4, 1.592, 2.943, 3.0464, 33.598
2023-01-23 09:29:00.07, 12.1, 20.9, 70, 1.31, 2893, 61.5, 1.569, 2.954, 3.0474, 33.598
2023-01-23 09:29:30.07, 12.5, 21.6, 59, 1.04, 2346, 49.9, 1.592, 2.962, 3.0480, 33.598
2023-01-23 09:30:00.07, 12.6, 21.8, 62, 1.11, 2733, 58.1, 1.594, 2.969, 3.0486, 33.598
2023-01-23 09:30:30.07, 12.6, 21.8, 71, 1.33, 2785, 59.2, 1.595, 2.972, 3.0488, 33.597
2023-01-23 09:31:00.07, 12.6, 21.8, 60, 1.06, 2721, 57.9, 1.597, 2.976, 3.0492, 33.598
2023-01-23 09:31:30.07, 12.5, 21.5, 58, 1.01, 2665, 56.7, 1.595, 2.978, 3.0495, 33.599
2023-01-23 09:32:00.07, 12.6, 21.8, 69, 1.28, 2572, 54.7, 1.595, 2.978, 3.0495, 33.599
2023-01-23 09:32:30.07, 12.7, 21.9, 62, 1.11, 2701, 57.4, 1.594, 2.963, 3.0482, 33.598
2023-01-23 09:33:00.07, 12.6, 21.7, 65, 1.18, 2383, 50.7, 1.596, 2.922, 3.0447, 33.600
2023-01-23 09:33:30.07, 12.7, 21.8, 61, 1.08, 2247, 47.8, 1.597, 2.908, 3.0436, 33.600
2023-01-23 09:34:00.07, 12.6, 21.8, 62, 1.11, 2380, 50.6, 1.598, 2.921, 3.0448, 33.601
2023-01-23 09:34:30.07, 12.6, 21.8, 63, 1.14, 2526, 53.7, 1.598, 2.938, 3.0463, 33.602
2023-01-23 09:35:00.07, 12.6, 21.7, 63, 1.14, 2133, 45.3, 1.594, 2.954, 3.0477, 33.602
2023-01-23 09:35:30.07, 12.6, 21.7, 68, 1.26, 2614, 55.6, 1.597, 2.966, 3.0487, 33.602
2023-01-23 09:36:00.07, 12.6, 21.7, 63, 1.14, 2617, 55.7, 1.597, 2.974, 3.0494, 33.603
2023-01-23 09:36:30.07, 12.7, 21.9, 61, 1.08, 2418, 51.4, 1.597, 2.980, 3.0500, 33.604
2023-01-23 09:37:00.07, 12.7, 21.9, 71, 1.35, 2629, 55.9, 1.597, 2.985, 3.0505, 33.604
2023-01-23 09:37:30.07, 12.8, 22.0, 61, 1.08, 2557, 54.4, 1.596, 2.990, 3.0509, 33.605
2023-01-23 09:38:00.07, 12.7, 21.9, 68, 1.26, 3023, 64.3, 1.597, 2.993, 3.0512, 33.605
2023-01-23 09:38:30.07, 12.7, 21.9, 61, 1.08, 2547, 54.1, 1.596, 2.995, 3.0514, 33.605
2023-01-23 09:39:00.07, 12.7, 21.9, 67, 1.23, 2583, 54.9, 1.596, 2.997, 3.0515, 33.604
2023-01-23 09:39:30.07, 12.7, 21.9, 71, 1.33, 2568, 54.6, 1.594, 2.997, 3.0515, 33.604
2023-01-23 09:40:00.07, 12.6, 21.8, 62, 1.11, 2807, 59.7, 1.595, 2.996, 3.0514, 33.604
2023-01-23 09:40:30.07, 12.7, 21.9, 59, 1.03, 2246, 47.7, 1.596, 2.996, 3.0513, 33.603
2023-01-23 09:41:00.07, 12.7, 21.8, 61, 1.08, 2679, 57.0, 1.591, 2.996, 3.0513, 33.603
2023-01-23 09:41:30.07, 12.6, 21.8, 65, 1.19, 2416, 51.4, 1.595, 2.993, 3.0511, 33.602
2023-01-23 09:42:00.07, 12.6, 21.8, 60, 1.06, 2395, 50.9, 1.595, 2.993, 3.0510, 33.602
2023-01-23 09:42:30.07, 12.8, 22.0, 67, 1.23, 2823, 60.0, 1.595, 2.994, 3.0511, 33.602
2023-01-23 09:43:00.07, 12.8, 22.0, 61, 1.08, 2464, 52.4, 1.595, 2.993, 3.0511, 33.603
2023-01-23 09:43:30.07, 12.8, 22.0, 60, 1.06, 2444, 52.0, 1.590, 2.992, 3.0509, 33.602
2023-01-23 09:44:00.07, 12.8, 22.0, 61, 1.08, 2627, 55.9, 1.598, 2.991, 3.0508, 33.602
2023-01-23 09:44:30.07, 12.7, 21.9, 57, 0.99, 2905, 61.8, 1.594, 2.992, 3.0510, 33.603
2023-01-23 09:45:00.07, 12.7, 21.9, 73, 1.38, 2498, 53.1, 1.594, 2.991, 3.0509, 33.603
2023-01-23 09:45:30.07, 12.4, 21.4, 61, 1.09, 2484, 52.8, 1.588, 2.990, 3.0508, 33.603
2023-01-23 09:46:00.07, 12.7, 21.8, 57, 0.99, 2438, 51.8, 1.591, 2.990, 3.0507, 33.602
2023-01-23 09:46:30.07, 12.7, 21.9, 61, 1.08, 2033, 43.2, 1.591, 2.989, 3.0507, 33.602
2023-01-23 09:47:00.07, 12.7, 21.8, 70, 1.31, 2581, 54.9, 1.592, 2.989, 3.0506, 33.602
2023-01-23 09:47:30.07, 12.7, 21.8, 59, 1.04, 2501, 53.2, 1.594, 2.989, 3.0506, 33.602
2023-01-23 09:48:00.07, 12.6, 21.7, 69, 1.30, 2611, 55.5, 1.591, 2.987, 3.0504, 33.601
2023-01-23 09:48:30.07, 12.7, 21.8, 60, 1.06, 2336, 49.7, 1.598, 2.986, 3.0503, 33.600
2023-01-23 09:49:00.07, 12.8, 22.1, 63, 1.14, 2453, 52.2, 1.596, 2.976, 3.0493, 33.599
2023-01-23 09:49:30.07, 12.8, 22.0, 65, 1.18, 2170, 46.1, 1.603, 2.956, 3.0476, 33.599
2023-01-23 09:50:00.07, 12.8, 22.0, 71, 1.33, 2419, 51.4, 1.601, 2.953, 3.0473, 33.599
2023-01-23 09:50:30.07, 12.7, 21.8, 58, 1.02, 2534, 53.9, 1.600, 2.961, 3.0480, 33.599
2023-01-23 09:51:00.07, 12.7, 21.9, 61, 1.08, 2335, 49.6, 1.598, 2.970, 3.0488, 33.599
2023-01-23 09:51:30.07, 12.7, 21.9, 73, 1.38, 2501, 53.2, 1.596, 2.978, 3.0495, 33.600
2023-01-23 09:52:00.07, 12.8, 22.0, 60, 1.06, 2630, 55.9, 1.597, 2.984, 3.0500, 33.600
2023-01-23 09:52:30.07, 12.7, 21.8, 61, 1.08, 2471, 52.5, 1.598, 2.988, 3.0504, 33.600
2023-01-23 09:53:00.07, 12.7, 21.9, 68, 1.26, 2386, 50.7, 1.594, 2.992, 3.0508, 33.600
2023-01-23 09:53:30.07, 12.7, 21.8, 61, 1.08, 2721, 57.9, 1.595, 2.994, 3.0510, 33.600
2023-01-23 09:54:00.07, 12.7, 21.8, 58, 1.01, 2295, 48.8, 1.594, 2.994, 3.0510, 33.601
2023-01-23 09:54:30.07, 12.7, 21.8, 59, 1.04, 2593, 55.1, 1.598, 2.995, 3.0511, 33.601
2023-01-23 09:55:00.07, 12.4, 21.4, 63, 1.13, 2330, 49.5, 1.589, 2.995, 3.0512, 33.601
2023-01-23 09:55:30.07, 12.6, 21.8, 56, 0.97, 2267, 48.2, 1.586, 2.997, 3.0513, 33.601
2023-01-23 09:56:00.07, 12.6, 21.8, 60, 1.06, 2354, 50.0, 1.586, 2.997, 3.0513, 33.601
2023-01-23 09:56:30.07, 12.7, 21.9, 61, 1.09, 1996, 42.4, 1.589, 2.997, 3.0512, 33.601
2023-01-23 09:57:00.07, 12.8, 22.1, 56, 0.97, 2271, 48.3, 1.588, 2.996, 3.0511, 33.601
2023-01-23 09:57:30.07, 12.8, 22.0, 59, 1.04, 2324, 49.4, 1.590, 2.995, 3.0510, 33.600
2023-01-23 09:58:00.07, 12.7, 21.9, 63, 1.14, 2823, 60.0, 1.590, 2.990, 3.0505, 33.599
2023-01-23 09:58:30.07, 12.7, 21.9, 63, 1.14, 2511, 53.4, 1.591, 2.971, 3.0488, 33.598
2023-01-23 09:59:00.07, 12.7, 21.8, 60, 1.06, 2523, 53.6, 1.589, 2.951, 3.0470, 33.597
2023-01-23 09:59:30.07, 12.7, 21.8, 60, 1.06, 2334, 49.6, 1.589, 2.934, 3.0454, 33.596
2023-01-23 10:00:00.07, 12.7, 21.8, 61, 1.09, 2831, 60.2, 1.588, 2.920, 3.0443, 33.596
2023-01-23 10:00:30.07, 12.7, 21.9, 62, 1.11, 2475, 52.6, 1.589, 2.921, 3.0443, 33.595
2023-01-23 10:01:00.07, 12.3, 21.1, 68, 1.26, 2250, 47.8, 1.584, 2.933, 3.0453, 33.595
2023-01-23 10:01:30.07, 12.5, 21.5, 61, 1.08, 2365, 50.3, 1.572, 2.946, 3.0463, 33.594
2023-01-23 10:02:00.07, 12.7, 21.9, 67, 1.25, 2359, 50.2, 1.593, 2.955, 3.0470, 33.593
2023-01-23 10:02:30.07, 12.7, 21.9, 57, 0.99, 2502, 53.2, 1.598, 2.963, 3.0477, 33.593
2023-01-23 10:03:00.07, 12.7, 21.9, 58, 1.02, 2186, 46.5, 1.598, 2.969, 3.0481, 33.592
2023-01-23 10:03:30.07, 12.8, 22.0, 62, 1.11, 2419, 51.4, 1.602, 2.972, 3.0484, 33.592
2023-01-23 10:04:00.07, 12.7, 21.9, 61, 1.09, 2656, 56.5, 1.602, 2.975, 3.0486, 33.592
2023-01-23 10:04:30.07, 12.7, 21.9, 57, 0.99, 2340, 49.8, 1.608, 2.956, 3.0471, 33.592
2023-01-23 10:05:00.07, 12.7, 21.9, 64, 1.16, 2227, 47.3, 1.608, 2.931, 3.0450, 33.593
2023-01-23 10:05:30.07, 12.7, 21.9, 63, 1.13, 2350, 50.0, 1.610, 2.910, 3.0434, 33.596
2023-01-23 10:06:00.07, 12.4, 21.4, 63, 1.14, 2509, 53.3, 1.595, 2.912, 3.0438, 33.599
2023-01-23 10:06:30.07, 12.6, 21.7, 60, 1.06, 2100, 44.6, 1.607, 2.931, 3.0457, 33.602
2023-01-23 10:07:00.07, 12.8, 22.0, 59, 1.03, 2264, 48.1, 1.609, 2.953, 3.0477, 33.604
2023-01-23 10:07:30.07, 12.8, 22.1, 63, 1.14, 2178, 46.3, 1.609, 2.969, 3.0492, 33.606
2023-01-23 10:08:00.07, 12.8, 22.1, 69, 1.30, 2392, 50.9, 1.608, 2.982, 3.0505, 33.608
2023-01-23 10:08:30.07, 12.8, 22.0, 62, 1.11, 2469, 52.5, 1.607, 2.990, 3.0513, 33.609
2023-01-23 10:09:00.07, 12.8, 22.0, 59, 1.04, 2661, 56.6, 1.605, 2.995, 3.0519, 33.610
2023-01-23 10:09:30.07, 12.8, 22.0, 58, 1.02, 2198, 46.7, 1.602, 2.994, 3.0518, 33.611
2023-01-23 10:10:00.07, 12.7, 21.9, 59, 1.04, 2296, 48.8, 1.603, 2.978, 3.0504, 33.611
2023-01-23 10:10:30.07, 12.7, 21.9, 63, 1.13, 2526, 53.7, 1.601, 2.969, 3.0497, 33.612
2023-01-23 10:11:00.07, 12.7, 21.9, 61, 1.09, 2585, 55.0, 1.601, 2.974, 3.0502, 33.612
